Date,Close,High,Low,Open,Volume
2024-07-12,29191.05859375,29386.64357595268,29044.369857097987,29337.74733040201,1797300
2024-07-15,29093.267578125,29337.748818277312,28946.578834033615,29239.95632221639,2358000
2024-07-16,29044.37109375,29239.956084280304,28897.682350852272,29191.059836647728,2326600
2024-07-17,27870.861328125,29044.371278782895,27284.10635279605,29044.371278782895,5150800
2024-07-18,28115.341796875,28213.13429008152,27284.105604619563,28164.23804347826,3569300
2024-07-19,27430.794921875,28164.238636363636,27381.898674242424,28115.34238873106,2604100
2024-07-22,26697.3515625,27430.795286744506,26550.662817651097,27430.795286744506,4951500
2024-07-23,26844.0390625,27381.89776867031,26795.142816484517,26795.142816484517,3400200
2024-07-24,26990.728515625,27284.105999490486,26403.97354789402,26844.039773692253,3613400
2024-07-25,27088.521484375,27137.417732541744,26599.55900270758,26892.936491708035,1355300
2024-07-26,27333.001953125,27381.898199910553,27039.62447241167,27284.105706339444,2440600
2024-07-29,27137.41796875,27528.58795748874,26844.040477195947,27479.691708896396,2201400
2024-07-30,26795.142578125,27235.208788349682,26697.35008696396,27088.52005160812,1799300
2024-07-31,27088.521484375,27577.48396604242,26844.04024354129,26892.936491708035,2273200
2024-08-01,27235.208984375,27968.652673361757,26795.142770982944,27284.10523030745,6717300
2024-08-02,27284.10546875,28262.03039594534,26355.076787914426,27088.52048331093,3881200
2024-08-05,25377.15234375,27088.520998916185,25377.15234375,26892.936009754336,7587600
2024-08-06,25768.322265625,25866.1147599917,24643.70858040797,25817.218512808347,4473700
2024-08-07,25963.908203125,25963.908203125,25230.464468573446,25817.21945621469,3229700
2024-08-08,25572.736328125,25915.01004570985,25230.462610540155,25915.01004570985,3527200
2024-08-09,26012.802734375,26012.802734375,25377.151539738017,25768.321505668468,3706100
2024-08-12,26257.28515625,26306.18140421322,25915.01142050745,26208.38890828678,1810500
2024-08-13,26159.4921875,26697.35090537383,26012.80344626168,26306.18092873832,2574800
2024-08-14,26110.595703125,26355.076936300327,25572.736990139278,26355.076936300327,2942200
2024-08-15,25817.21875,26012.803740530304,25523.841264204544,26012.803740530304,2648200
2024-08-16,26599.55859375,26697.351088579966,25866.11488252528,26012.803624770222,4909200
2024-08-19,26795.142578125,26990.72756044708,26648.45384138344,26697.35008696396,3404000
2024-08-20,27039.625,27088.5212477396,26501.766274864378,26697.351265822785,4395700
2024-08-21,27381.8984375,27626.37967354911,27186.313448660716,27235.209695870537,4878900
2024-08-22,27186.3125,27528.586218525183,26990.72751798561,27528.586218525183,4174000
2024-08-23,27284.10546875,27284.10546875,26941.831744231633,26941.831744231633,2481000
2024-08-26,26990.728515625,27821.964719910553,26844.039773692253,27821.964719910553,5283600
2024-08-28,26990.728515625,27137.417257557743,26746.247279070423,26892.93602100317,2568900
2024-08-29,26697.3515625,27088.521548763736,26648.455314217033,26990.7290521978,2919600
2024-08-30,26844.0390625,26892.935308515483,26648.45407843807,26892.935308515483,1761700
2024-09-04,26110.595703125,26501.765676205523,26061.699456489936,26355.076936300327,4934600
2024-09-05,25670.529296875,26355.076744791666,25523.840558035714,26159.49175967262,2901900
2024-09-06,26012.802734375,26159.49147159892,25523.84027696194,25817.217751409775,3236900
2024-09-09,26208.388671875,26501.76615700793,25866.114939219915,25915.01118674207,2585600
2024-09-10,26061.69921875,26403.97294207317,25719.42549542683,26403.97294207317,2553200
2024-09-11,25817.21875,25915.011245265152,25523.841264204544,25670.530007102272,2888200
2024-09-12,25817.21875,26110.596235795456,25572.73751183712,26110.596235795456,1928000
2024-09-13,25426.048828125,25963.907553335335,25328.25633263221,25963.907553335335,3328900
2024-09-16,24839.29296875,25719.425396776576,24545.915492741144,25426.047920767716,3597500
2024-09-17,24839.29296875,24985.981706754428,24497.019246739666,24985.981706754428,3697600
2024-09-18,25034.87890625,25474.945137023926,25034.87890625,25034.87890625,3050000
2024-09-19,25181.56640625,25377.151388046117,25034.87766990291,25181.56640625,2239900
2024-09-20,26452.869140625,26501.76538672597,25328.25548030268,25328.25548030268,11017100
2024-09-23,26257.28515625,26599.55889199255,26208.38890828678,26550.66264402933,2838300
2024-09-24,26941.83203125,26941.83203125,26208.388328039928,26306.18082180127,6825900
2024-09-25,26990.728515625,27088.52101024683,26795.14352638134,27088.52101024683,5068300
2024-09-26,27088.521484375,27381.898973375453,26550.66275454084,26990.728988041516,5790100
