Date,Close,High,Low,Open,Volume
2020-03-20,39321.30859375,39457.13445276643,38030.97296652186,38710.09557265204,710450
2020-03-23,36604.80859375,38030.96996753247,36604.80859375,37487.66991878547,983181
2020-03-24,38166.80078125,38302.623302750144,37012.28760940369,38030.97491527369,1096003
2020-03-25,40815.3828125,40815.3828125,39525.0471914999,40272.08272353259,1354779
2020-03-26,39864.60546875,41019.11848828251,39728.779620693065,40747.46679216864,711206
2020-03-27,39525.04296875,40136.25257712185,38778.004172052955,39864.60423389832,610373
2020-03-30,37080.19921875,37623.49931878504,37012.286288186115,37283.934665965615,701070
2020-03-31,37216.0234375,39185.481614558434,36672.7233614413,39185.481614558434,522615
2020-04-01,38098.88671875,39117.57399441914,37148.11237405562,37148.11237405562,728604
2020-04-03,40204.16796875,40747.46803304708,39049.65825853505,40747.46803304708,1446495
2020-04-06,42784.84375,42784.84375,41426.59521984577,42105.71781268492,1907831
2020-04-07,42716.9296875,43396.05560678132,41969.8941863188,43396.05560678132,1191415
2020-04-08,42581.10546875,42649.0183977318,41290.76985152375,41630.33115195677,1096243
2020-04-09,45501.33984375,45501.33984375,42852.75576788296,43056.491203616504,1899623
2020-04-10,45569.25390625,45840.902275490545,44143.092442666275,44822.218382481544,1190444
2020-04-13,46180.46875,47199.15602790475,45840.90409438104,46316.291267771514,1322240
2020-04-14,45501.33984375,45705.078623959394,44414.739704918255,45501.33984375,1605283
2020-04-15,45229.69140625,45705.0785481408,44482.65255786397,44686.39133773539,813464
2020-04-16,45772.99609375,46180.47035013551,44686.39584707118,45229.69597041059,904437
2020-04-17,45976.7265625,46859.5879129819,45840.90071027945,45840.90071027945,1023297
2020-04-20,46723.765625,46859.58813338356,45569.25256464681,46180.46555803826,1547555
2020-04-21,43803.53125,45637.166944078,43803.53125,44822.218489926876,1963025
2020-04-22,43124.40625,43871.44513634366,41426.596376041176,41426.596376041176,1045877
2020-04-23,44211.0078125,44822.220857638335,44007.26901596184,44143.09488032061,781970
2020-04-24,44211.0078125,44822.220857638335,43939.35608378246,44686.394993279566,735009
2020-04-27,43599.79296875,44754.30607922045,43463.967109994424,44211.005988674115,600742
2020-04-28,42649.01953125,43463.96801173919,42377.371152578955,42513.193669676446,977823
2020-04-29,43056.4921875,43599.79226933082,42784.84381882256,42784.84381882256,786510
2020-05-04,43328.14453125,44550.5672248035,43192.31867269651,44143.09299361899,517193
2020-05-05,44482.65234375,44482.65234375,43463.965138247964,44143.091056741265,823032
2020-05-06,46587.94140625,46723.7672638736,45297.6057922537,45297.6057922537,1942299
2020-05-07,46655.85546875,47199.155567970054,45976.729508605924,46587.942538287985,889699
2020-05-08,47267.0625,48082.0142753101,46655.85284911224,46655.85284911224,2144077
2020-05-11,49576.08984375,49576.08984375,47538.715372232626,47538.715372232626,1367689
2020-05-12,49711.9140625,50255.214163187724,48217.83962172777,49508.17861503964,1444428
2020-05-13,49168.61328125,50187.30053787992,48896.964906904155,49576.09085948277,1249446
2020-05-14,48557.40234375,49168.61200629837,48353.663559916604,48625.31527169447,867372
2020-05-15,48149.92578125,49576.08716536762,48149.92578125,49508.17424072263,1140142
2020-05-18,49915.65234375,49915.65234375,48625.3167081156,48625.3167081156,1350707
2020-05-19,50798.51171875,51205.985937731355,50323.12457252577,51205.985937731355,1443091
2020-05-20,50391.03515625,50798.509356281094,49576.08675618781,49576.08675618781,880660
2020-05-21,50934.33984375,51341.814080895456,50255.21388552356,50594.77519239877,1201223
2020-05-22,50187.296875,50866.422778013155,49983.56144522909,50866.422778013155,1238906
2020-05-25,50051.4765625,50323.12492891945,49847.737779328476,50187.299073471775,699684
2020-05-26,50866.42578125,50866.42578125,50119.38690938156,50594.77406621567,776562
2020-05-27,50934.33984375,51817.201248311154,50798.51398320951,51273.901150625206,1439083
2020-05-28,50187.296875,51205.98405728185,50187.296875,50934.335702762044,694918
2020-05-29,50526.86328125,50594.77286391887,50051.47613571263,50594.77286391887,469753
2020-06-01,51138.07421875,51613.46137620641,50662.68706129359,50866.425847836035,751462
2020-06-02,51885.1171875,52835.89157746865,50934.34279753135,51138.078255681074,1830903
2020-06-03,52971.7109375,53175.44972795698,52088.8495344718,52632.14963121439,799242
2020-06-04,52971.7109375,53990.39820083285,52971.7109375,53039.62386765233,1069124
2020-06-05,52292.58984375,52971.71247604611,51953.02852760194,52292.58984375,1111107
2020-06-08,53650.83203125,53990.39330675533,53175.444907752244,53990.39330675533,831378
2020-06-09,53243.359375,53582.92066034747,52971.70767114137,53107.533523070684,607171
2020-06-10,52971.7109375,53243.362658109305,52632.14963121439,52971.7109375,537567
2020-06-11,49304.4375,53039.62175369989,49304.4375,52632.14753350229,1577800
2020-06-12,50662.68359375,50866.422366347804,47606.6254161131,47606.6254161131,1107665
2020-06-15,48964.875,51205.984828069326,48964.875,50662.68476637583,699532
2020-06-16,49644.0,49915.651716388384,49236.5257698934,49915.651716388384,572628
2020-06-17,49508.1796875,50187.30231971396,49304.44089115014,49915.6539357236,416413
2020-06-18,49032.79296875,49576.09308632142,48896.9671032381,49304.44135529763,400477
2020-06-19,49304.4375,49779.82464764318,49304.4375,49711.911720197604,382903
2020-06-22,49644.0,50051.477574582575,49576.09041537888,49711.912929097096,287037
2020-06-23,50187.296875,50458.94857399556,49576.0872412115,49711.90974623353,440959
2020-06-24,49304.4375,50391.03765017753,48896.963279802396,49983.56342997993,302721
2020-06-25,49168.61328125,49576.09085948277,48557.40360285285,48896.964906904155,422602
2020-06-26,49032.79296875,49711.915607357165,48896.9671032381,49236.52842254168,407071
2020-06-29,47334.9765625,48896.963879477,47334.9765625,48896.963879477,720687
2020-06-30,46859.59375,48557.40708081577,46180.47109325469,47946.19401416399,730143
2020-07-01,48217.8359375,48217.8359375,46859.58746179975,47199.152089081654,488437
2020-07-02,47878.27734375,48557.40329198074,47878.27734375,48489.49036271007,265819
2020-07-03,47742.44921875,48489.48806078754,47742.44921875,48489.48806078754,390870
2020-07-06,49168.61328125,49440.26500007184,48353.66481373646,48761.139047493234,611446
2020-07-07,49168.61328125,50458.95225670176,49168.61328125,49576.09085948277,1032538
2020-07-08,49508.1796875,50323.12818394721,49236.52795903351,49576.09261961662,673271
2020-07-09,51070.16015625,51477.63772028973,50051.47627957834,50187.29878978236,1487532
2020-07-10,50458.953125,51205.98867566307,50391.0401941259,50934.3402966427,582058
2020-07-13,50866.42578125,51138.07415180837,50458.95155317447,50934.33871000858,746822
2020-07-14,49032.79296875,49915.654405625006,48829.05417048216,48896.9671032381,796759
2020-07-15,48964.875,49983.56219761582,48964.875,49508.175061693495,640341
2020-07-16,49032.79296875,49508.180153565474,49032.79296875,49372.35428805358,673611
2020-07-17,48829.05078125,49236.52500502668,48829.05078125,49032.7895653763,482095
2020-07-20,48149.92578125,48761.13541410344,48149.92578125,48353.66121070923,620901
2020-07-21,48217.8359375,48693.223071218876,48082.01343106303,48149.92635651941,333382
2020-07-22,47674.5390625,48557.40040151285,47606.626137271975,48557.40040151285,433104
2020-07-23,48285.75390625,48625.31856899836,47674.54420225524,47674.54420225524,793935
2020-07-24,46384.203125,48557.40349274276,45840.903033064315,48285.75177453691,1605447
2020-07-27,43463.96484375,46859.58772425719,43328.1423365523,43599.790695423515,1663743
2020-07-28,46044.640625,46044.640625,43463.96609149724,44822.21795827295,861749
2020-07-29,43124.40625,45229.69370440592,42988.58038985097,44211.00644224022,980243
2020-07-30,44482.65234375,46112.55254144842,43803.52976973253,46112.55254144842,526598
2020-07-31,44482.65234375,44482.65234375,43328.14263012997,43803.52976973253,396153
2020-08-03,45637.1640625,45840.89949093574,44278.9156098507,44346.82853415453,676019
2020-08-04,46248.3828125,46520.03119916445,45976.7310813594,46520.03119916445,488273
2020-08-05,46587.94140625,46791.67684820944,46044.64132023157,46248.38010666696,713627
2020-08-06,47199.15234375,47402.88777674263,46452.113504174864,46520.02642999768,807627
2020-08-07,47674.5390625,48014.10034416438,46995.41315469547,47199.151930379565,720838
2020-08-10,47878.27734375,48285.75157489805,47674.54190041396,47742.45148520866,591640
2020-08-11,47538.71484375,48082.01491974656,47334.97606107283,47878.276137069384,694489
2020-08-12,48353.6640625,48625.31577710139,47538.71560764774,47878.27690642352,1227093
2020-08-13,49304.4375,49508.176282336746,48557.401987050376,48557.401987050376,1199735
2020-08-14,49100.703125,49440.26442510235,48761.13848042169,48896.96433825301,1097743
2020-08-17,48896.96484375,49168.61321774499,48353.66475128403,48896.96484375,581049
2020-08-18,48829.05078125,49576.089645237174,48557.40241355752,49576.089645237174,473749
2020-08-19,48964.875,49100.70085154232,48761.13622268651,48896.96207422884,283066
2020-08-20,48217.8359375,49032.78769850079,48217.8359375,48829.04892213164,560185
2020-08-21,48896.96484375,48964.87777336775,48285.75182166628,48353.66475128403,623675
2020-08-24,49576.08984375,49915.65114084425,49032.78976171364,49032.78976171364,805445
2020-08-25,50119.38671875,50594.77387377595,49711.91249222431,49711.91249222431,910993
2020-08-26,49915.65234375,50526.86536882988,49915.65234375,50255.21364902726,543631
2020-08-27,49576.08984375,49847.73821253022,49236.525202179815,49847.73821253022,631983
2020-08-28,50391.03515625,50934.335204450035,49643.99633579655,50255.20930808106,1275467
2020-08-31,50323.125,50934.338005901984,49915.65077755731,50526.863783459296,693330
2020-09-01,51205.98828125,51273.901211601005,50119.3880845859,50323.12687563893,1064182
2020-09-03,51477.63671875,51749.28507834879,51138.072088656736,51613.45922631148,740354
2020-09-04,50662.68359375,51070.15779446987,50323.1223172294,50323.1223172294,1181707
2020-09-07,48896.96484375,50526.86512114794,48896.96484375,50526.86512114794,1684482
2020-09-08,48896.96484375,49779.82623982872,48896.96484375,48896.96484375,837039
2020-09-09,48693.2265625,48896.96535347712,48149.92980884641,48217.839394696086,934153
2020-09-10,48896.96484375,49508.17786583373,48829.05191413226,49236.52614736274,782614
2020-09-11,48761.140625,49236.527803841826,48421.5793099633,48693.22769309744,332953
2020-09-14,48489.48828125,49236.52378220818,48489.48828125,48896.96249490682,702759
2020-09-15,49100.703125,49100.703125,48489.490109235,49032.79019608434,1043495
2020-09-16,48896.96484375,49576.09079545148,48896.96484375,49168.61321774499,445573
2020-09-17,48693.2265625,49440.265451606734,48693.2265625,49236.52666062961,501939
2020-09-18,49236.5234375,49372.34928925995,48625.313793531815,49032.788004335875,470522
2020-09-21,49440.265625,49983.56572503504,48964.87845552885,49508.178555563885,1184720
2020-09-22,48829.05078125,49508.17671719508,48829.05078125,49236.52500502668,1035791
2020-09-23,49372.35546875,49915.65559931397,49032.79414132611,49236.52959998995,1037682
2020-09-24,49915.65234375,50119.38778912595,49168.61345876881,49372.35224862077,1034619
2020-09-25,49644.0,49983.56464548548,49304.438698990496,49915.651716388384,579524
2020-09-28,49032.79296875,49915.654405625006,49032.79296875,49644.002674601215,525804
2020-09-29,48557.40234375,49576.08957396516,48557.40234375,49032.78949488535,1353001
2020-09-30,48421.578125,48896.96529220824,48421.578125,48557.40398548122,775907
2020-10-01,49168.61328125,49168.61328125,48557.40360285285,48557.40360285285,318417
2020-10-02,48829.05078125,49236.52500502668,48285.75070138912,49168.61207698458,772642
2020-10-05,49236.5234375,49440.262215139934,48625.313793531815,48829.04922669594,888048
2020-10-06,49236.5234375,49711.91057418404,49168.61051162002,49440.262215139934,962215
2020-10-07,50323.125,51138.07344488537,49032.78940485218,49236.52484383557,2892428
2020-10-08,50662.68359375,51070.15779446987,50323.1223172294,50866.422366347804,976475
2020-10-09,50458.953125,50934.3402966427,50323.12726325179,50934.3402966427,553402
2020-10-12,50934.33984375,52020.93669464586,50255.21388552356,50458.9526763343,2416809
2020-10-13,50934.33984375,51409.727011165705,50730.60105293926,51002.25277402025,752293
2020-10-14,51070.16015625,51749.286085173655,50866.424718706025,51273.898938269864,1592878
2020-10-15,50934.33984375,52224.6754854566,50934.33984375,51613.46245750041,1736222
2020-10-16,51205.98828125,51613.46251888003,50526.86566669196,50934.33990432199,1375593
2020-10-19,50255.2109375,51613.45942980056,50187.2980112136,51273.89814284438,1508599
2020-10-20,49304.4375,50255.21179528637,49236.524572554415,49915.65050253435,1411183
2020-10-21,49100.703125,49847.73865412037,49100.703125,49576.09028293368,1197706
2020-10-22,50051.4765625,50051.4765625,48829.05055242269,49100.702263318046,1003908
2020-10-23,49915.65234375,50391.039508928574,49847.73941379935,50119.38778912595,764976
2020-10-26,48896.96484375,50255.21340267695,48896.96484375,49983.56502868196,819364
2020-10-27,48896.96484375,49304.43907698049,48829.05191413226,49168.61321774499,823549
2020-10-28,48829.05078125,49372.35086111088,48693.2249251658,48896.9637092921,978491
2020-10-29,48217.8359375,49032.78769850079,48217.8359375,48693.223071218876,982916
2020-10-30,47810.36328125,48896.96343487356,47538.71491508206,48896.96343487356,1089750
2020-11-02,47334.9765625,48082.01542908723,47131.24112214052,47878.27664425182,1168104
2020-11-03,47674.5390625,48353.661625828754,47470.80028681591,47538.71321204394,1229677
2020-11-04,48829.05078125,49236.52500502668,48082.01526173874,48149.92818978084,727773
2020-11-05,48557.40234375,48896.963638996414,48421.576487861064,48896.963638996414,544842
2020-11-06,48082.015625,48761.13822159995,48014.10269644482,48489.489851855156,598019
2020-11-09,48489.48828125,48761.13664219593,48217.83657582824,48217.83657582824,904538
2020-11-10,49032.79296875,50119.38985941669,49032.79296875,49983.56733838095,1602990
2020-11-11,49711.9140625,50119.388301896775,49508.17861503964,49779.82699314547,2009798
2020-11-12,49847.7421875,50255.216445401195,49644.003386311306,49915.65512122957,690354
2020-11-13,49915.65234375,49915.65234375,49372.35224862077,49644.00062394738,1130610
2020-11-16,49236.5234375,50255.21063674805,49236.5234375,50187.29771086807,1582893
2020-11-17,51273.8984375,51273.8984375,49508.17572180978,49576.08864848646,2764252
2020-11-18,54329.9609375,54329.9609375,51002.25088860645,51341.81218292901,4350414
2020-11-19,55756.12109375,57250.195436380105,54601.60803756624,54601.60803756624,2878673
2020-11-20,55552.38671875,55824.035100545065,54941.17367911597,55348.64792404662,1522668
2020-11-23,56706.89453125,56706.89453125,55144.91053792942,55756.123556106504,2264351
2020-11-24,56027.76953125,56910.630883913094,55009.08232603079,56706.89210507892,2299865
2020-11-25,56163.59375,56842.71630407316,56163.59375,56774.803379770696,1800973
2020-11-26,56571.0703125,56638.983243652016,55484.47344749598,56027.77355223602,1386184
2020-11-27,56706.89453125,56706.89453125,56163.597786732564,56706.89453125,1195070
2020-11-30,56706.89453125,58472.6173121216,56706.89453125,56774.80746043367,1680120
2020-12-01,56706.89453125,57521.84299250213,55552.38476855548,55688.210626922824,1680411
2020-12-02,57046.4609375,57386.02559389661,56163.59951982099,56706.8962811034,1240179
2020-12-03,57386.0234375,57657.668463457514,56706.89415022646,57046.45879386323,1234053
2020-12-04,58065.1484375,58676.35813237501,57386.02581108864,57725.583779818226,1894694
2020-12-07,58608.44140625,58676.35433338935,57793.49296952956,58200.97053236565,1979478
2020-12-08,58472.6171875,58744.26890365573,58065.146302218345,58744.26890365573,1437898
2020-12-09,58472.6171875,59491.304434132035,58065.146302218345,58404.70425846107,1481581
2020-12-10,57318.11328125,58676.3585435916,57318.11328125,58472.619747554694,1658965
2020-12-11,58472.6171875,58472.6171875,57521.8428699069,58133.05923125728,1190772
2020-12-14,59083.8359375,59219.66180106905,58268.88744503791,58472.619551439275,1084317
2020-12-15,57997.23046875,59015.917664367444,57861.40461747412,58744.2659618157,1381028
2020-12-16,58268.88671875,58676.35761542606,57793.49620218379,58404.70589167393,975554
2020-12-17,57114.37109375,58133.05832449246,57114.37109375,57861.40661257398,2316872
2020-12-18,57657.671875,57793.49774049138,57114.37510198679,57114.37510198679,744615
2020-12-21,58608.44140625,58676.35433338935,57453.92833383281,57861.405896668904,1634545
2020-12-22,57929.3203125,58404.7041257403,57453.92981030777,58065.14617026921,1146949
2020-12-23,57521.84375,58268.88598085811,57453.93081992199,57793.49547031204,694906
2020-12-24,56978.546875,57997.2341350132,55688.211239738754,57725.582415289144,1579830
2020-12-25,57182.28515625,57521.84311393323,56027.772046642276,56910.63343894183,778252
2020-12-28,59015.91796875,60170.43102159787,57250.1952709599,57725.57906392571,2996766
2020-12-29,59151.74609375,59762.95576217917,58404.70387917315,59083.83316515211,618782
2020-12-30,59015.91796875,59423.3888357276,58948.00504276179,59151.74382072641,848259
2020-12-31,58812.18359375,59151.74824911248,58540.53186946001,59083.835318039986,1251073
2021-01-04,60306.25,60713.727554681784,59151.74363963819,59695.04035692895,1717854
2021-01-05,61121.20703125,61257.02619812965,58812.18086001846,59762.955161887,1591908
2021-01-06,61392.8515625,62411.53878412951,61121.20654196343,61800.32912673251,1508952
2021-01-07,62954.8359375,63022.74885811303,60577.89709394638,61800.3229760297,1902801
2021-01-08,62954.8359375,63362.306772227035,62275.70673136976,62954.83593750001,1178392
2021-01-11,63362.30859375,64313.08282071383,62954.8377473091,63158.5698260539,937467
2021-01-12,63566.0546875,63769.79347867721,62479.45449017363,63362.31589632279,1196545
2021-01-13,63158.57421875,64245.17436641791,62954.84212583558,64245.17436641791,1376199
2021-01-14,62547.37109375,63158.580814223715,62139.90017641834,62886.935765653434,977054
2021-01-15,62207.796875,63362.309893339516,61460.761400410236,63158.57112146464,2259207
2021-01-18,61528.671875,62479.44608361568,61053.28811516774,62479.44608361568,1225416
2021-01-19,57725.58203125,61528.679326277335,57250.19821384758,61528.679326277335,2241431
2021-01-20,58744.26953125,58744.26953125,54465.785056371846,58404.7048824276,1289209
2021-01-21,59423.390625,59695.042337132414,58744.2680336208,59423.390625,1218357
2021-01-22,58812.18359375,59762.95793981282,58676.357731605,59423.393284450336,1339133
2021-01-25,57521.84375,58880.09566260815,57453.93081992199,58608.443942296115,1544882
2021-01-26,56571.0703125,57589.757590828085,55009.086273907946,57589.757590828085,1675619
2021-01-27,53650.83203125,56571.06435175701,53650.83203125,56571.06435175701,1186208
2021-01-28,49915.65234375,52971.710780197376,49915.65234375,50255.21364902726,1979200
2021-01-29,51817.19921875,52971.7089546966,49236.52469193988,49915.650623566515,1137922
2021-02-01,51070.16015625,52767.973306321204,50594.77300934621,52156.7603047375,845057
2021-02-02,51953.02734375,52292.588652160484,50798.514212887894,51070.16259072107,1202849
2021-02-03,54329.9609375,54329.9609375,52971.70907125798,53311.27371005644,1102496
2021-02-04,55009.0859375,55484.473108180806,54194.13745761178,55009.0859375,996974
2021-02-05,55144.9140625,56367.34017698516,55144.9140625,55824.0367087907,1057741
2021-02-08,53650.83203125,56299.41934472361,52360.49650874916,56231.5064207274,2137043
2021-02-09,55212.82421875,55212.82421875,52971.71090308341,53990.3981657544,1533662
2021-02-17,59015.91796875,59015.91796875,56706.89186305425,57725.57906392571,2424487
2021-02-18,61189.12109375,61460.76612149805,59287.5724547539,60374.16594365,2848845
2021-02-19,60374.1640625,60781.641624853735,59762.95440792114,59762.95440792114,1430535
2021-02-22,59898.78515625,60577.90779337758,59151.74958651443,59762.95929103402,1458019
2021-02-23,60713.7265625,61324.93619558269,60170.429854087786,61121.2041105228,1949321
2021-02-24,59830.87109375,60442.080786727034,59083.835538122024,60442.080786727034,1033913
2021-02-25,60577.90234375,60713.72819674699,59898.779767716725,60442.076490753,1722140
2021-02-26,60645.8203125,60645.8203125,59219.66211536046,59219.66211536046,1100478
2021-03-01,62411.54296875,62411.54296875,60713.73304851525,61324.94274689314,2094178
2021-03-02,61800.33203125,63498.14191744296,61800.33203125,62479.45464793677,1748237
2021-03-03,61800.33203125,62139.896684069434,61257.02858673892,61800.33203125,878593
2021-03-04,61732.41796875,62479.45350230288,60442.07900064814,61936.15675670587,1670576
2021-03-05,62819.015625,63633.96405512911,61460.76378215036,62615.2768452298,1852246
2021-03-08,64516.828125,65195.95073050838,63633.9667311535,64516.828125,2078924
2021-03-09,63633.9609375,64380.99640443941,61800.32538730719,64380.99640443941,877584
2021-03-10,62479.44921875,63226.484701086585,61800.32666107597,63226.484701086585,1255170
2021-03-11,62954.8359375,63158.568010387964,62479.445493208834,63158.568010387964,425111
2021-03-12,61868.24609375,63158.578420167454,61732.42023013717,63158.578420167454,502267
2021-03-15,61868.24609375,62479.45579105552,61868.24609375,62139.89782097566,502014
2021-03-16,61324.9453125,62139.900529701496,60917.47439285176,61868.24879063433,1126323
2021-03-17,63022.7578125,64516.82890036462,60849.557422013226,61392.854175158885,1006933
2021-03-18,62343.62890625,63158.57738562586,62139.896803120115,63090.67114388396,348460
2021-03-19,61732.41796875,61732.41796875,60917.4695058785,61460.766251475514,1281896
2021-03-22,61460.765625,62207.80115093828,61121.207670820004,61800.3302681319,644098
2021-03-23,62343.62890625,62479.454767637995,61053.29660096828,61121.20953166227,710412
2021-03-24,61189.12109375,61189.12109375,60306.253014475,60442.078872825,3440501
2021-03-25,61324.9453125,62343.632645049365,60442.08384948421,61189.12613191892,801436
2021-03-26,60577.90234375,60781.641123245485,58404.70207370151,60645.815270248495,472892
2021-03-29,60781.640625,61460.763195466294,60442.07599529103,61121.20525470896,374557
2021-03-30,60849.5546875,61121.20639634113,60442.077124238305,60781.64176028972,1245588
2021-03-31,60917.47265625,61596.59529560536,60442.08212643463,60577.90799209617,794628
2021-04-01,61528.671875,61528.671875,60849.549351403424,60985.37519391297,1553329
2021-04-02,61324.9453125,62275.719710282574,61324.9453125,62004.07466016791,1199067
2021-04-05,60713.7265625,61936.15251761688,60713.7265625,61460.76204492362,912127
2021-04-06,60917.47265625,60985.38558908077,60442.08212643463,60645.820924926935,850730
2021-04-07,60509.98828125,61800.32717154518,60442.075356026486,61053.2916830381,1514374
2021-04-08,60442.07421875,61121.203458206655,60374.16129480434,61121.203458206655,863212
2021-04-09,60306.25,61053.29218358327,60102.51791161073,60442.07585156059,478061
2021-04-12,59695.04296875,60509.99142481816,58948.0074414335,60442.07849606649,2410366
2021-04-13,58404.70703125,59695.04605529717,58200.97492341287,59491.30725850778,1712811
2021-04-14,58744.26953125,59627.13092923622,58065.146922557215,58404.7048824276,935073
2021-04-15,58404.70703125,59966.69778434968,58065.149058886615,59627.133123034044,1855020
2021-04-16,58404.70703125,59083.83635388128,58065.149058886615,58404.70703125,744199
2021-04-19,59219.6640625,59219.6640625,58133.063801405624,58404.708849964874,727810
2021-04-20,59762.95703125,60442.079642698285,59151.74734984175,59423.39238104984,1778242
2021-04-22,58268.88671875,59762.95782148241,58268.88671875,59762.95782148241,1388806
2021-04-23,58404.70703125,58404.70703125,57046.46176389195,58200.97492341287,1071104
2021-04-26,55348.64453125,58133.05783246821,55348.64453125,58133.05783246821,1351615
2021-04-27,55348.64453125,55688.2091682741,54465.7831639391,55348.64453125,997352
2021-04-28,55620.30078125,56027.77503446586,55077.0006621368,55348.64904945532,796646
2021-04-29,56706.89453125,56774.80746043367,55891.94606999787,56367.33657428358,787190
2021-05-04,56571.0703125,56571.0703125,55688.21224095202,56367.3382079961,1173222
2021-05-05,58065.1484375,58404.70640622959,57046.46115340687,57386.02581108864,1159606
2021-05-06,57657.671875,58268.88826971121,57318.113900223856,58268.88826971121,1148890
2021-05-07,57046.4609375,57657.67063006173,55688.212345341824,57046.4609375,1143344
2021-05-10,58404.70703125,58404.70703125,56367.33913021293,56706.89710257632,963060
2021-05-11,57929.3203125,58472.61705462491,57725.58152584619,58200.97202803841,930156
2021-05-12,58676.3515625,58676.3515625,57793.49024033181,58065.14193606093,776852
2021-05-13,58133.0625,58812.18513962352,58065.14956714242,58676.359273908354,692384
2021-05-14,57114.37109375,58133.05832449246,56706.89352587228,57793.49368459436,1072617
2021-05-17,56027.76953125,57725.57931029813,55824.03075241583,57725.57931029813,1310263
2021-05-18,55688.20703125,56367.332934761,55212.81990213503,56231.50708516364,1419693
2021-05-19,55416.55859375,56367.336252416346,55348.64566495412,55688.210308933514,377582
