Date,Close,High,Low,Open,Volume
2023-10-25,32916.05078125,33195.39491800743,32822.93606899753,33009.16549350248,373900
2023-10-26,30634.7421875,32683.26598119301,30634.7421875,32403.9218275076,1802700
2023-10-27,30727.857421875,31193.431019176136,29982.939666193182,30727.857421875,636400
2023-10-30,30588.185546875,31007.20178724315,30588.185546875,30727.857626997717,267100
2023-10-31,29703.595703125,31007.201784139892,29331.136822835033,31007.201784139892,980300
2023-11-01,30076.052734375,30262.28216307082,29144.905590895898,29377.692376765674,633200
2023-11-02,31100.31640625,31239.988485918788,30355.398648016464,30355.398648016464,768400
2023-11-03,30820.97265625,31193.431540313442,30727.857935234137,31146.874179805513,571800
2023-11-06,30960.64453125,31146.873972039473,30820.972450657893,31007.201891447367,367100
2023-11-07,30867.529296875,31612.447047629146,30727.857218608595,30960.644015719266,482200
2023-11-08,31845.234375,31845.234375,30681.30037006579,30914.08717105263,968500
2023-11-09,31612.447265625,32124.578222800075,31612.447265625,31938.34878382732,843300
2023-11-10,31053.759765625,31659.005458208394,31053.759765625,31333.10393143272,744800
2023-11-13,31053.759765625,31286.546570464765,30914.087682721136,31193.43184852886,603700
2023-11-14,31193.431640625,31426.218443913247,31007.202197994404,31379.661083255596,729200
2023-11-15,31659.005859375,31984.907390280332,31472.776413143383,31612.4484978171,1185900
2023-11-16,32078.021484375,32264.250926954825,31659.005238570393,31845.234681150218,790400
2023-11-17,31193.431640625,32171.136214435635,31193.431640625,32124.578853777984,897400
2023-11-20,31193.431640625,31519.333165228545,30914.087476679106,30914.087476679106,958300
2023-11-21,31472.775390625,31612.447470760908,31193.43123035318,31472.775390625,910900
2023-11-22,31705.560546875,31938.3473350312,31472.773758718795,31519.331116350037,838700
2023-11-23,31379.66015625,31845.2337490727,31379.66015625,31752.119030508158,874000
2023-11-24,31100.31640625,31286.54584580838,30727.857527133234,31100.31640625,778400
2023-11-27,31286.544921875,31705.561148507255,31100.31548781622,31100.31548781622,630200
2023-11-28,31379.66015625,31379.66015625,30774.414485580488,31100.316000556377,758500
2023-11-29,33335.0703125,33335.0703125,31519.333242405726,31519.333242405726,3135500
2023-11-30,32683.267578125,33521.3000801282,32683.267578125,33148.841190349005,817300
2023-12-01,32776.3828125,33335.07115589488,32403.923916903408,32683.26808860085,923200
2023-12-04,33055.7265625,33335.0707306338,32776.3823943662,33241.956007922534,934700
2023-12-05,33102.28125,33754.084256329115,32822.93710443038,32822.93710443038,884600
2023-12-06,33428.1875,33474.74486420613,32916.05649373259,32916.05649373259,720700
2023-12-07,32729.82421875,33335.06990131579,32403.92269736842,33335.06990131579,955700
2023-12-08,33195.3984375,33195.3984375,32683.267465813467,32729.82482687588,629600
2023-12-11,33195.3984375,33428.18524281206,32776.38218793829,33428.18524281206,371900
2023-12-12,33009.16796875,33241.954766837094,32683.266451428066,33195.39740721967,547300
2023-12-13,32310.806640625,33055.7243729737,32310.806640625,32962.60965643011,937000
2023-12-15,31938.34765625,32357.36387914541,31938.34765625,32124.577088647962,447800
2023-12-18,31565.890625,32124.57895464602,31565.890625,31938.34951143068,351900
2023-12-19,31612.447265625,31752.119344854567,31239.988387679492,31659.00462536819,304900
2023-12-20,32031.46484375,32124.579567132994,31612.448588526528,31659.005950218027,266900
2023-12-21,31659.005859375,31798.677944048715,31659.005859375,31659.005859375,358300
2023-12-22,31472.775390625,31938.34899107803,31426.218030579697,31752.11955089682,635400
2023-12-25,32264.25,32310.80735930736,31519.33225108225,31519.33225108225,674200
2023-12-26,32078.021484375,32403.923008889695,32078.021484375,32217.69356630987,782300
2023-12-27,32078.021484375,32357.365648244737,31984.906763085088,32310.808287599782,457000
2023-12-28,32124.578125,32310.807563405797,31752.119248188406,32031.4634057971,1787700
2023-12-29,32124.578125,32264.25020380435,32031.4634057971,32124.578125,548900
2024-01-02,32171.134765625,32264.249482746927,32124.57740706404,32217.692124185964,634300
2024-01-03,32497.037109375,32497.037109375,32031.463511819482,32171.13559108614,807400
2024-01-04,32683.267578125,32869.4970230146,32497.038133235397,32497.038133235397,1704200
2024-01-05,32776.3828125,32962.612260298294,32683.26808860085,32822.94017444957,2089300
2024-01-08,32869.49609375,33102.282893280804,32590.15193431303,32776.38137393768,1403800
2024-01-09,32264.25,32962.61038961039,32264.25,32962.61038961039,2195400
2024-01-10,32450.48046875,32543.595190324606,32217.693664813487,32403.9231079627,604900
2024-01-11,33009.16796875,33009.16796875,32450.47965334097,32450.47965334097,1744100
2024-01-12,32543.59375,33102.28205472103,32357.36431509299,33055.72469599428,1008700
2024-01-15,32264.25,32776.380952380954,32264.25,32590.151515151516,321600
2024-01-16,32357.36328125,32403.92063848921,32217.691209532375,32217.691209532375,311400
2024-01-17,32171.134765625,32776.38042691751,32171.134765625,32543.5936341127,545400
2024-01-19,32450.48046875,32543.595190324606,32310.808386388093,32497.0378295373,588500
2024-01-22,32357.36328125,32543.592710206834,32310.805924010794,32497.03535296763,314000
2024-01-23,32450.48046875,32590.152551111907,32310.808386388093,32357.365747175394,351200
2024-01-24,32264.25,32543.594155844155,32217.692640692643,32450.47943722944,348700
2024-01-25,32124.578125,32403.9222826087,32124.578125,32357.364923007248,275000
2024-01-26,32124.578125,32403.9222826087,32124.578125,32217.6928442029,280500
2024-01-29,32310.806640625,32403.921357168587,32124.577207537823,32124.577207537823,384100
2024-01-30,32357.36328125,32497.03535296763,32264.248566771585,32310.805924010794,323700
2024-01-31,32217.693359375,32403.92280075867,32171.135999029084,32357.365440412752,540500
2024-02-01,32217.693359375,32357.365440412752,32124.578638683164,32124.578638683164,394100
2024-02-02,32217.693359375,32403.92280075867,32171.135999029084,32403.92280075867,506700
2024-02-05,32171.134765625,32403.921558429814,32124.57740706404,32217.692124185964,589100
2024-02-06,32310.806640625,32310.806640625,32171.134565809618,32217.691924081413,358600
2024-02-07,32357.36328125,32590.150067446044,32217.691209532375,32310.805924010794,523300
2024-02-15,32869.49609375,33055.72553337464,32497.037214500706,32497.037214500706,736600
2024-02-16,32869.49609375,32916.05345365616,32590.15193431303,32869.49609375,516800
2024-02-19,33754.0859375,34079.98745689655,32916.05345905173,32916.05345905173,1886200
2024-02-20,33614.4140625,33986.87294407895,33521.29934210526,33986.87294407895,952300
2024-02-21,33288.51171875,33660.97059112762,33195.39700065559,33521.29851398601,1009800
2024-02-22,33381.625,33800.64121338912,33195.39557182706,33241.95292887029,1340300
2024-02-23,32683.267578125,33428.185357683404,32683.267578125,33381.627996461,1447400
2024-02-26,32776.3828125,32822.94017444957,32497.038640802555,32543.59600275213,444000
2024-02-27,33195.3984375,33986.87357556101,32869.49691006311,32869.49691006311,1008500
